order_id,customer_id,order_date,shipping_date,delivery_date,order_status,total_amount,load_date,record_source
O100518,4063,2024-03-06,2024-03-09,2024-03-11,DELIVERED,444.09,2024-03-01,E2E-order-header
O100519,7427,2024-03-09,2024-03-12,2024-03-13,DELIVERED,1634.91,2024-03-01,E2E-order-header
O100520,2259,2024-03-16,2024-03-17,2024-03-18,DELIVERED,237.94,2024-03-01,E2E-order-header
O100521,3559,2024-03-19,2024-03-21,2024-03-23,NEW,294.33,2024-03-01,E2E-order-header
O100522,7,2024-03-06,2024-03-07,2024-03-09,NEW,1492.08,2024-03-01,E2E-order-header
O100523,4598,2024-03-11,2024-03-12,2024-03-15,CANCELLED,1235.12,2024-03-01,E2E-order-header
O100524,4501,2024-03-14,2024-03-15,2024-03-20,DELIVERED,571.5,2024-03-01,E2E-order-header
O100525,805,2024-03-27,2024-03-29,2024-04-03,SHIPPED,2188.99,2024-03-01,E2E-order-header
O100526,2076,2024-03-03,2024-03-06,2024-03-07,SHIPPED,172.29,2024-03-01,E2E-order-header
O100527,1942,2024-03-14,2024-03-16,2024-03-21,CANCELLED,2086.36,2024-03-01,E2E-order-header
O100528,3718,2024-03-11,2024-03-14,2024-03-17,CANCELLED,1446.59,2024-03-01,E2E-order-header
O100529,2723,2024-03-16,2024-03-19,2024-03-22,DELIVERED,898.53,2024-03-01,E2E-order-header
O100530,1969,2024-03-04,2024-03-05,2024-03-10,SHIPPED,596.67,2024-03-01,E2E-order-header
O100531,6793,2024-03-10,2024-03-12,2024-03-15,NEW,726.37,2024-03-01,E2E-order-header
O100532,4038,2024-03-08,2024-03-09,2024-03-14,CANCELLED,2289.97,2024-03-01,E2E-order-header
O100533,6939,2024-03-02,2024-03-03,2024-03-04,NEW,2141.92,2024-03-01,E2E-order-header
O100534,6631,2024-03-22,2024-03-23,2024-03-27,SHIPPED,1075.46,2024-03-01,E2E-order-header
O100535,4518,2024-03-06,2024-03-07,2024-03-09,DELIVERED,88.92,2024-03-01,E2E-order-header
O100536,9023,2024-03-28,2024-03-30,2024-04-04,DELIVERED,895.81,2024-03-01,E2E-order-header
O100537,5624,2024-03-01,2024-03-02,2024-03-06,DELIVERED,1247.92,2024-03-01,E2E-order-header
O100538,1549,2024-03-05,2024-03-07,2024-03-08,DELIVERED,1498.38,2024-03-01,E2E-order-header
O100539,3996,2024-03-04,2024-03-06,2024-03-08,DELIVERED,160.15,2024-03-01,E2E-order-header
O100540,8869,2024-03-20,2024-03-22,2024-03-26,NEW,1142.08,2024-03-01,E2E-order-header
O100541,4896,2024-03-23,2024-03-25,2024-03-27,NEW,1581.99,2024-03-01,E2E-order-header
O100542,7483,2024-03-23,2024-03-24,2024-03-29,NEW,353.45,2024-03-01,E2E-order-header
O100543,9401,2024-03-18,2024-03-21,2024-03-23,CANCELLED,1534.71,2024-03-01,E2E-order-header
O100544,3546,2024-03-04,2024-03-06,2024-03-08,NEW,58.0,2024-03-01,E2E-order-header
O100545,9034,2024-03-02,2024-03-05,2024-03-10,NEW,595.2,2024-03-01,E2E-order-header
O100546,4546,2024-03-21,2024-03-22,2024-03-25,SHIPPED,787.08,2024-03-01,E2E-order-header
O100547,290,2024-03-15,2024-03-16,2024-03-18,NEW,1786.05,2024-03-01,E2E-order-header
O100548,5282,2024-03-02,2024-03-03,2024-03-04,NEW,2354.33,2024-03-01,E2E-order-header
O100549,6658,2024-03-07,2024-03-09,2024-03-12,SHIPPED,746.72,2024-03-01,E2E-order-header
O100550,4971,2024-03-12,2024-03-14,2024-03-15,DELIVERED,1526.65,2024-03-01,E2E-order-header
O100551,1740,2024-03-16,2024-03-17,2024-03-20,CANCELLED,1957.05,2024-03-01,E2E-order-header
O100552,2453,2024-03-06,2024-03-07,2024-03-09,SHIPPED,1894.44,2024-03-01,E2E-order-header
O100553,5346,2024-03-04,2024-03-06,2024-03-10,CANCELLED,456.0,2024-03-01,E2E-order-header
O100554,750,2024-03-06,2024-03-09,2024-03-13,SHIPPED,2493.55,2024-03-01,E2E-order-header
O100555,8756,2024-03-12,2024-03-13,2024-03-18,DELIVERED,466.07,2024-03-01,E2E-order-header
O100556,9131,2024-03-04,2024-03-07,2024-03-12,NEW,509.72,2024-03-01,E2E-order-header
O100557,9481,2024-03-16,2024-03-19,2024-03-20,DELIVERED,1134.83,2024-03-01,E2E-order-header
O100558,1716,2024-03-23,2024-03-26,2024-03-27,SHIPPED,1384.59,2024-03-01,E2E-order-header
O100559,1636,2024-03-13,2024-03-15,2024-03-17,CANCELLED,915.19,2024-03-01,E2E-order-header
O100560,1198,2024-03-28,2024-03-29,2024-04-01,CANCELLED,1871.45,2024-03-01,E2E-order-header
O100561,4591,2024-03-24,2024-03-25,2024-03-26,NEW,341.67,2024-03-01,E2E-order-header
O100562,3684,2024-03-28,2024-03-29,2024-04-01,NEW,514.77,2024-03-01,E2E-order-header
O100563,5566,2024-03-09,2024-03-11,2024-03-16,CANCELLED,324.18,2024-03-01,E2E-order-header
O100564,1956,2024-03-22,2024-03-25,2024-03-26,SHIPPED,1310.53,2024-03-01,E2E-order-header
O100565,1203,2024-03-21,2024-03-24,2024-03-29,CANCELLED,1056.31,2024-03-01,E2E-order-header
O100566,8527,2024-03-02,2024-03-04,2024-03-05,NEW,64.61,2024-03-01,E2E-order-header
O100567,9323,2024-03-17,2024-03-20,2024-03-24,SHIPPED,2437.63,2024-03-01,E2E-order-header
O100568,1096,2024-03-09,2024-03-12,2024-03-13,NEW,2369.65,2024-03-01,E2E-order-header
O100569,2687,2024-03-18,2024-03-19,2024-03-23,CANCELLED,2225.07,2024-03-01,E2E-order-header
O100570,1229,2024-03-03,2024-03-04,2024-03-09,SHIPPED,27.77,2024-03-01,E2E-order-header
O100571,2829,2024-03-15,2024-03-18,2024-03-22,CANCELLED,2372.21,2024-03-01,E2E-order-header
O100572,48,2024-03-06,2024-03-09,2024-03-11,SHIPPED,270.45,2024-03-01,E2E-order-header
O100573,2481,2024-03-06,2024-03-08,2024-03-12,CANCELLED,231.26,2024-03-01,E2E-order-header
O100574,4962,2024-03-19,2024-03-22,2024-03-25,DELIVERED,1429.63,2024-03-01,E2E-order-header
O100575,7239,2024-03-23,2024-03-26,2024-03-31,SHIPPED,1390.39,2024-03-01,E2E-order-header
O100576,7017,2024-03-25,2024-03-28,2024-03-29,SHIPPED,1648.21,2024-03-01,E2E-order-header
O100577,7893,2024-03-21,2024-03-24,2024-03-27,CANCELLED,1532.18,2024-03-01,E2E-order-header
O100578,4289,2024-03-13,2024-03-15,2024-03-17,CANCELLED,1121.87,2024-03-01,E2E-order-header
O100579,6173,2024-03-13,2024-03-16,2024-03-20,SHIPPED,1013.53,2024-03-01,E2E-order-header
O100580,7931,2024-03-11,2024-03-12,2024-03-15,CANCELLED,602.32,2024-03-01,E2E-order-header
O100581,8928,2024-03-11,2024-03-12,2024-03-17,NEW,401.21,2024-03-01,E2E-order-header
O100582,2475,2024-03-21,2024-03-22,2024-03-27,SHIPPED,2427.71,2024-03-01,E2E-order-header
O100583,3438,2024-03-14,2024-03-16,2024-03-20,NEW,27.66,2024-03-01,E2E-order-header
O100584,10036,2024-03-11,2024-03-13,2024-03-16,SHIPPED,2344.23,2024-03-01,E2E-order-header
O100585,192,2024-03-03,2024-03-06,2024-03-09,NEW,1708.22,2024-03-01,E2E-order-header
O100586,4370,2024-03-14,2024-03-17,2024-03-19,CANCELLED,1275.6,2024-03-01,E2E-order-header
O100587,9036,2024-03-07,2024-03-09,2024-03-10,SHIPPED,1291.66,2024-03-01,E2E-order-header
O100588,5266,2024-03-24,2024-03-26,2024-03-30,NEW,1617.92,2024-03-01,E2E-order-header
O100589,6580,2024-03-12,2024-03-15,2024-03-17,DELIVERED,1134.86,2024-03-01,E2E-order-header
O100590,679,2024-03-11,2024-03-12,2024-03-15,SHIPPED,1765.23,2024-03-01,E2E-order-header
O100591,470,2024-03-13,2024-03-14,2024-03-17,NEW,1567.66,2024-03-01,E2E-order-header
O100592,1246,2024-03-15,2024-03-18,2024-03-19,CANCELLED,1802.7,2024-03-01,E2E-order-header
O100593,3889,2024-03-20,2024-03-21,2024-03-25,DELIVERED,1470.34,2024-03-01,E2E-order-header
O100594,1179,2024-03-19,2024-03-21,2024-03-24,NEW,1371.11,2024-03-01,E2E-order-header
O100595,4107,2024-03-28,2024-03-31,2024-04-04,NEW,31.05,2024-03-01,E2E-order-header
O100596,8292,2024-03-04,2024-03-05,2024-03-06,CANCELLED,1189.39,2024-03-01,E2E-order-header
O100597,9200,2024-03-05,2024-03-07,2024-03-09,SHIPPED,1213.28,2024-03-01,E2E-order-header
O100598,1829,2024-03-28,2024-03-29,2024-03-30,CANCELLED,1809.59,2024-03-01,E2E-order-header
O100599,8413,2024-03-18,2024-03-20,2024-03-22,NEW,986.33,2024-03-01,E2E-order-header
O100600,4230,2024-03-03,2024-03-05,2024-03-09,DELIVERED,2100.51,2024-03-01,E2E-order-header
O100601,2262,2024-03-21,2024-03-24,2024-03-29,SHIPPED,1521.55,2024-03-01,E2E-order-header
O100602,560,2024-03-10,2024-03-12,2024-03-17,NEW,201.07,2024-03-01,E2E-order-header
O100603,6304,2024-03-04,2024-03-05,2024-03-10,SHIPPED,2054.23,2024-03-01,E2E-order-header
O100604,5290,2024-03-03,2024-03-05,2024-03-08,DELIVERED,2124.66,2024-03-01,E2E-order-header
O100605,1610,2024-03-22,2024-03-24,2024-03-25,NEW,1984.85,2024-03-01,E2E-order-header
O100606,7844,2024-03-22,2024-03-23,2024-03-28,DELIVERED,1125.13,2024-03-01,E2E-order-header
O100607,3247,2024-03-20,2024-03-23,2024-03-26,DELIVERED,2139.19,2024-03-01,E2E-order-header
O100608,7949,2024-03-01,2024-03-02,2024-03-06,SHIPPED,1637.83,2024-03-01,E2E-order-header
O100609,5953,2024-03-08,2024-03-10,2024-03-13,DELIVERED,851.81,2024-03-01,E2E-order-header
O100610,8473,2024-03-14,2024-03-15,2024-03-19,DELIVERED,161.36,2024-03-01,E2E-order-header
O100611,9419,2024-03-19,2024-03-20,2024-03-21,SHIPPED,1850.32,2024-03-01,E2E-order-header
O100612,259,2024-03-28,2024-03-31,2024-04-05,SHIPPED,582.2,2024-03-01,E2E-order-header
O100613,8938,2024-03-12,2024-03-15,2024-03-19,NEW,1055.87,2024-03-01,E2E-order-header
O100614,3733,2024-03-24,2024-03-25,2024-03-26,CANCELLED,1786.35,2024-03-01,E2E-order-header
O100615,9567,2024-03-23,2024-03-25,2024-03-26,NEW,1087.97,2024-03-01,E2E-order-header
O100616,9378,2024-03-25,2024-03-28,2024-03-30,SHIPPED,1844.56,2024-03-01,E2E-order-header
O100617,8167,2024-03-18,2024-03-21,2024-03-25,NEW,2436.11,2024-03-01,E2E-order-header
O100618,1713,2024-03-13,2024-03-14,2024-03-19,NEW,733.03,2024-03-01,E2E-order-header
O100619,1579,2024-03-10,2024-03-13,2024-03-17,CANCELLED,452.1,2024-03-01,E2E-order-header
O100620,3480,2024-03-28,2024-03-31,2024-04-01,DELIVERED,279.03,2024-03-01,E2E-order-header
O100621,1403,2024-03-19,2024-03-21,2024-03-22,SHIPPED,1550.5,2024-03-01,E2E-order-header
O100622,626,2024-03-28,2024-03-30,2024-04-01,CANCELLED,1726.24,2024-03-01,E2E-order-header
O100623,4981,2024-03-01,2024-03-03,2024-03-08,CANCELLED,726.81,2024-03-01,E2E-order-header
O100624,6648,2024-03-28,2024-03-30,2024-04-04,SHIPPED,225.83,2024-03-01,E2E-order-header
O100625,2623,2024-03-04,2024-03-07,2024-03-11,CANCELLED,1116.94,2024-03-01,E2E-order-header
O100626,8999,2024-03-06,2024-03-09,2024-03-11,CANCELLED,1302.91,2024-03-01,E2E-order-header
O100627,6617,2024-03-28,2024-03-30,2024-04-02,DELIVERED,329.93,2024-03-01,E2E-order-header
O100628,3781,2024-03-04,2024-03-07,2024-03-12,CANCELLED,2150.46,2024-03-01,E2E-order-header
O100629,7892,2024-03-24,2024-03-26,2024-03-27,SHIPPED,987.42,2024-03-01,E2E-order-header
O100630,4344,2024-03-05,2024-03-06,2024-03-08,SHIPPED,1205.0,2024-03-01,E2E-order-header
O100631,6782,2024-03-14,2024-03-15,2024-03-16,CANCELLED,126.77,2024-03-01,E2E-order-header
O100632,6342,2024-03-28,2024-03-31,2024-04-04,SHIPPED,1367.08,2024-03-01,E2E-order-header
O100633,1786,2024-03-24,2024-03-25,2024-03-28,DELIVERED,1168.71,2024-03-01,E2E-order-header
O100634,4989,2024-03-18,2024-03-20,2024-03-21,CANCELLED,1621.18,2024-03-01,E2E-order-header
O100635,7365,2024-03-03,2024-03-04,2024-03-09,NEW,1041.7,2024-03-01,E2E-order-header
O100636,8547,2024-03-12,2024-03-14,2024-03-18,NEW,754.92,2024-03-01,E2E-order-header
O100637,10044,2024-03-15,2024-03-17,2024-03-20,SHIPPED,379.98,2024-03-01,E2E-order-header
O100638,9048,2024-03-02,2024-03-04,2024-03-05,NEW,1725.09,2024-03-01,E2E-order-header
O100639,1489,2024-03-13,2024-03-16,2024-03-21,DELIVERED,1871.78,2024-03-01,E2E-order-header
O100640,2250,2024-03-19,2024-03-22,2024-03-27,CANCELLED,685.57,2024-03-01,E2E-order-header
O100641,4141,2024-03-22,2024-03-24,2024-03-28,SHIPPED,110.62,2024-03-01,E2E-order-header
O100642,2922,2024-03-10,2024-03-12,2024-03-13,DELIVERED,1417.53,2024-03-01,E2E-order-header
O100643,4283,2024-03-18,2024-03-20,2024-03-23,DELIVERED,1184.59,2024-03-01,E2E-order-header
O100644,2578,2024-03-02,2024-03-04,2024-03-06,CANCELLED,2434.09,2024-03-01,E2E-order-header
O100645,1149,2024-03-12,2024-03-15,2024-03-17,DELIVERED,1590.06,2024-03-01,E2E-order-header
O100646,9808,2024-03-02,2024-03-04,2024-03-07,CANCELLED,1481.8,2024-03-01,E2E-order-header
O100647,3565,2024-03-24,2024-03-27,2024-03-31,NEW,2178.26,2024-03-01,E2E-order-header
O100648,3443,2024-03-15,2024-03-18,2024-03-19,CANCELLED,274.17,2024-03-01,E2E-order-header
O100649,1685,2024-03-23,2024-03-24,2024-03-28,DELIVERED,194.01,2024-03-01,E2E-order-header
O100650,3904,2024-03-20,2024-03-23,2024-03-26,CANCELLED,1301.72,2024-03-01,E2E-order-header
O100651,6581,2024-03-18,2024-03-19,2024-03-24,DELIVERED,432.91,2024-03-01,E2E-order-header
O100652,6276,2024-03-13,2024-03-16,2024-03-17,NEW,1035.34,2024-03-01,E2E-order-header
O100653,3145,2024-03-17,2024-03-20,2024-03-22,CANCELLED,1922.48,2024-03-01,E2E-order-header
O100654,8547,2024-03-25,2024-03-26,2024-03-27,DELIVERED,1803.9,2024-03-01,E2E-order-header
O100655,4235,2024-03-11,2024-03-14,2024-03-19,DELIVERED,582.87,2024-03-01,E2E-order-header
O100656,8602,2024-03-26,2024-03-28,2024-03-29,NEW,1071.19,2024-03-01,E2E-order-header
O100657,8323,2024-03-24,2024-03-27,2024-03-29,NEW,116.55,2024-03-01,E2E-order-header
O100658,2189,2024-03-22,2024-03-25,2024-03-30,DELIVERED,772.52,2024-03-01,E2E-order-header
O100659,2142,2024-03-04,2024-03-06,2024-03-09,SHIPPED,700.42,2024-03-01,E2E-order-header
O100660,2822,2024-03-12,2024-03-13,2024-03-15,CANCELLED,550.3,2024-03-01,E2E-order-header
O100661,6281,2024-03-28,2024-03-30,2024-04-01,SHIPPED,1589.23,2024-03-01,E2E-order-header
O100662,2803,2024-03-01,2024-03-04,2024-03-08,NEW,2038.5,2024-03-01,E2E-order-header
O100663,594,2024-03-09,2024-03-12,2024-03-15,SHIPPED,2329.12,2024-03-01,E2E-order-header
O100664,1615,2024-03-06,2024-03-09,2024-03-11,NEW,1734.78,2024-03-01,E2E-order-header
O100665,5444,2024-03-09,2024-03-12,2024-03-14,DELIVERED,645.44,2024-03-01,E2E-order-header
O100666,1967,2024-03-09,2024-03-12,2024-03-15,NEW,1040.82,2024-03-01,E2E-order-header
O100667,4198,2024-03-28,2024-03-29,2024-04-02,SHIPPED,1282.02,2024-03-01,E2E-order-header
O100668,1170,2024-03-19,2024-03-22,2024-03-25,DELIVERED,1765.12,2024-03-01,E2E-order-header
O100669,6749,2024-03-17,2024-03-18,2024-03-21,SHIPPED,1532.72,2024-03-01,E2E-order-header
O100670,1165,2024-03-12,2024-03-14,2024-03-17,CANCELLED,1261.13,2024-03-01,E2E-order-header
O100671,8873,2024-03-27,2024-03-28,2024-03-31,NEW,821.13,2024-03-01,E2E-order-header
O100672,7669,2024-03-16,2024-03-18,2024-03-20,NEW,109.21,2024-03-01,E2E-order-header
O100673,2935,2024-03-12,2024-03-14,2024-03-18,DELIVERED,2463.28,2024-03-01,E2E-order-header
O100674,4523,2024-03-15,2024-03-18,2024-03-21,SHIPPED,1973.7,2024-03-01,E2E-order-header
O100675,8209,2024-03-08,2024-03-10,2024-03-15,NEW,1605.22,2024-03-01,E2E-order-header
O100676,3594,2024-03-20,2024-03-22,2024-03-27,CANCELLED,2261.76,2024-03-01,E2E-order-header
O100677,6368,2024-03-28,2024-03-29,2024-03-30,SHIPPED,1734.76,2024-03-01,E2E-order-header
O100678,2926,2024-03-03,2024-03-04,2024-03-08,CANCELLED,471.12,2024-03-01,E2E-order-header
O100679,2294,2024-03-01,2024-03-03,2024-03-06,SHIPPED,2386.56,2024-03-01,E2E-order-header
O100680,8345,2024-03-07,2024-03-09,2024-03-13,CANCELLED,470.63,2024-03-01,E2E-order-header
O100681,2224,2024-03-14,2024-03-17,2024-03-22,CANCELLED,1399.06,2024-03-01,E2E-order-header
O100682,6117,2024-03-22,2024-03-24,2024-03-26,DELIVERED,1917.8,2024-03-01,E2E-order-header
O100683,5792,2024-03-15,2024-03-17,2024-03-18,NEW,1326.66,2024-03-01,E2E-order-header
O100684,7483,2024-03-10,2024-03-12,2024-03-17,CANCELLED,1198.83,2024-03-01,E2E-order-header
O100685,9124,2024-03-09,2024-03-12,2024-03-14,DELIVERED,596.45,2024-03-01,E2E-order-header
O100686,9136,2024-03-19,2024-03-20,2024-03-24,DELIVERED,1377.43,2024-03-01,E2E-order-header
O100687,3221,2024-03-19,2024-03-20,2024-03-21,DELIVERED,1025.15,2024-03-01,E2E-order-header
O100688,6128,2024-03-14,2024-03-15,2024-03-18,SHIPPED,2053.46,2024-03-01,E2E-order-header
O100689,3252,2024-03-16,2024-03-18,2024-03-21,SHIPPED,1755.85,2024-03-01,E2E-order-header
O100690,639,2024-03-02,2024-03-05,2024-03-09,CANCELLED,1368.45,2024-03-01,E2E-order-header
O100691,6839,2024-03-12,2024-03-14,2024-03-17,DELIVERED,1657.67,2024-03-01,E2E-order-header
O100692,7924,2024-03-01,2024-03-03,2024-03-07,SHIPPED,2490.47,2024-03-01,E2E-order-header
O100693,5086,2024-03-21,2024-03-22,2024-03-23,SHIPPED,1858.16,2024-03-01,E2E-order-header
O100694,8540,2024-03-14,2024-03-15,2024-03-16,CANCELLED,356.12,2024-03-01,E2E-order-header
O100695,8586,2024-03-25,2024-03-26,2024-03-31,NEW,1429.1,2024-03-01,E2E-order-header
O100696,2177,2024-03-06,2024-03-09,2024-03-11,DELIVERED,681.19,2024-03-01,E2E-order-header
O100697,10094,2024-03-12,2024-03-15,2024-03-20,SHIPPED,2113.89,2024-03-01,E2E-order-header
O100698,6284,2024-03-22,2024-03-24,2024-03-25,NEW,1029.2,2024-03-01,E2E-order-header
O100699,2305,2024-03-18,2024-03-20,2024-03-24,DELIVERED,2132.53,2024-03-01,E2E-order-header
O100700,4029,2024-03-08,2024-03-10,2024-03-11,NEW,837.89,2024-03-01,E2E-order-header
O100701,7063,2024-03-18,2024-03-21,2024-03-24,DELIVERED,2487.34,2024-03-01,E2E-order-header
O100702,9828,2024-03-08,2024-03-11,2024-03-13,NEW,821.93,2024-03-01,E2E-order-header
O100703,1777,2024-03-25,2024-03-28,2024-04-02,SHIPPED,859.47,2024-03-01,E2E-order-header
O100704,4361,2024-03-15,2024-03-16,2024-03-19,SHIPPED,604.94,2024-03-01,E2E-order-header
O100705,9986,2024-03-23,2024-03-26,2024-03-30,SHIPPED,2278.99,2024-03-01,E2E-order-header
O100706,4962,2024-03-18,2024-03-19,2024-03-22,NEW,1863.62,2024-03-01,E2E-order-header
O100707,6857,2024-03-18,2024-03-20,2024-03-22,NEW,452.37,2024-03-01,E2E-order-header
O100708,153,2024-03-01,2024-03-02,2024-03-05,DELIVERED,1259.36,2024-03-01,E2E-order-header
O100709,7414,2024-03-15,2024-03-18,2024-03-21,NEW,1488.33,2024-03-01,E2E-order-header
O100710,1685,2024-03-25,2024-03-27,2024-03-29,DELIVERED,1913.58,2024-03-01,E2E-order-header
O100711,5141,2024-03-11,2024-03-14,2024-03-15,CANCELLED,2386.28,2024-03-01,E2E-order-header
O100712,9902,2024-03-03,2024-03-05,2024-03-08,DELIVERED,1739.38,2024-03-01,E2E-order-header
O100713,5945,2024-03-11,2024-03-12,2024-03-14,SHIPPED,1444.44,2024-03-01,E2E-order-header
O100714,4227,2024-03-27,2024-03-30,2024-04-02,DELIVERED,1073.88,2024-03-01,E2E-order-header
O100715,7630,2024-03-18,2024-03-20,2024-03-23,NEW,1783.96,2024-03-01,E2E-order-header
O100716,1451,2024-03-18,2024-03-20,2024-03-21,NEW,2310.98,2024-03-01,E2E-order-header
O100717,1057,2024-03-03,2024-03-06,2024-03-08,CANCELLED,133.59,2024-03-01,E2E-order-header
O100718,1422,2024-03-02,2024-03-04,2024-03-06,CANCELLED,743.17,2024-03-01,E2E-order-header
O100719,35,2024-03-27,2024-03-30,2024-03-31,CANCELLED,1651.34,2024-03-01,E2E-order-header
O100720,5958,2024-03-27,2024-03-30,2024-04-01,SHIPPED,1797.2,2024-03-01,E2E-order-header
O100721,470,2024-03-06,2024-03-08,2024-03-09,SHIPPED,879.3,2024-03-01,E2E-order-header
O100722,3222,2024-03-27,2024-03-28,2024-04-01,CANCELLED,1990.12,2024-03-01,E2E-order-header
O100723,6666,2024-03-25,2024-03-27,2024-03-29,SHIPPED,1354.25,2024-03-01,E2E-order-header
O100724,10030,2024-03-15,2024-03-16,2024-03-19,DELIVERED,2291.53,2024-03-01,E2E-order-header
O100725,7452,2024-03-28,2024-03-31,2024-04-04,CANCELLED,1395.95,2024-03-01,E2E-order-header
O100726,9621,2024-03-19,2024-03-20,2024-03-21,NEW,236.31,2024-03-01,E2E-order-header
O100727,9776,2024-03-05,2024-03-07,2024-03-08,CANCELLED,1307.75,2024-03-01,E2E-order-header
O100728,2094,2024-03-05,2024-03-07,2024-03-11,CANCELLED,269.17,2024-03-01,E2E-order-header
O100729,7367,2024-03-22,2024-03-24,2024-03-26,CANCELLED,793.01,2024-03-01,E2E-order-header
O100730,6826,2024-03-25,2024-03-26,2024-03-29,SHIPPED,730.01,2024-03-01,E2E-order-header
O100731,779,2024-03-12,2024-03-15,2024-03-20,NEW,480.83,2024-03-01,E2E-order-header
O100732,4402,2024-03-21,2024-03-23,2024-03-25,SHIPPED,99.99,2024-03-01,E2E-order-header
O100733,347,2024-03-16,2024-03-18,2024-03-20,SHIPPED,1945.77,2024-03-01,E2E-order-header
O100734,4438,2024-03-13,2024-03-15,2024-03-20,DELIVERED,114.87,2024-03-01,E2E-order-header
O100735,8960,2024-03-01,2024-03-04,2024-03-08,DELIVERED,905.86,2024-03-01,E2E-order-header
O100736,5835,2024-03-17,2024-03-19,2024-03-22,NEW,943.77,2024-03-01,E2E-order-header
O100737,6630,2024-03-18,2024-03-21,2024-03-24,SHIPPED,281.0,2024-03-01,E2E-order-header
O100738,8677,2024-03-22,2024-03-24,2024-03-25,NEW,544.21,2024-03-01,E2E-order-header
O100739,4270,2024-03-22,2024-03-23,2024-03-25,CANCELLED,120.1,2024-03-01,E2E-order-header
O100740,10080,2024-03-07,2024-03-10,2024-03-12,DELIVERED,1994.93,2024-03-01,E2E-order-header
O100741,1971,2024-03-02,2024-03-04,2024-03-06,NEW,2102.02,2024-03-01,E2E-order-header
O100742,1329,2024-03-21,2024-03-24,2024-03-28,CANCELLED,2006.06,2024-03-01,E2E-order-header
O100743,8793,2024-03-22,2024-03-24,2024-03-28,SHIPPED,576.48,2024-03-01,E2E-order-header
O100744,5696,2024-03-27,2024-03-28,2024-03-31,NEW,1558.79,2024-03-01,E2E-order-header
O100745,7894,2024-03-14,2024-03-16,2024-03-19,CANCELLED,105.38,2024-03-01,E2E-order-header
O100746,7392,2024-03-24,2024-03-26,2024-03-30,SHIPPED,485.37,2024-03-01,E2E-order-header
O100747,8722,2024-03-22,2024-03-24,2024-03-29,DELIVERED,1822.15,2024-03-01,E2E-order-header
O100748,9325,2024-03-15,2024-03-17,2024-03-21,SHIPPED,1086.65,2024-03-01,E2E-order-header
O100749,3205,2024-03-23,2024-03-25,2024-03-26,DELIVERED,469.87,2024-03-01,E2E-order-header
O100750,9342,2024-03-24,2024-03-26,2024-03-29,SHIPPED,2062.01,2024-03-01,E2E-order-header
O100751,6676,2024-03-08,2024-03-09,2024-03-13,DELIVERED,1222.31,2024-03-01,E2E-order-header
O100752,7712,2024-03-21,2024-03-24,2024-03-29,SHIPPED,2383.05,2024-03-01,E2E-order-header
O100753,3067,2024-03-04,2024-03-05,2024-03-08,DELIVERED,1550.89,2024-03-01,E2E-order-header
O100754,8588,2024-03-15,2024-03-16,2024-03-21,NEW,146.91,2024-03-01,E2E-order-header
O100755,9540,2024-03-02,2024-03-04,2024-03-05,DELIVERED,1422.03,2024-03-01,E2E-order-header
O100756,6594,2024-03-04,2024-03-05,2024-03-09,NEW,915.46,2024-03-01,E2E-order-header
O100757,599,2024-03-12,2024-03-13,2024-03-15,NEW,2320.29,2024-03-01,E2E-order-header
O100758,3905,2024-03-23,2024-03-25,2024-03-29,DELIVERED,1532.68,2024-03-01,E2E-order-header
O100759,8373,2024-03-10,2024-03-12,2024-03-16,CANCELLED,1405.5,2024-03-01,E2E-order-header
O100760,613,2024-03-06,2024-03-07,2024-03-11,NEW,229.11,2024-03-01,E2E-order-header
O100761,10056,2024-03-20,2024-03-21,2024-03-26,SHIPPED,1492.53,2024-03-01,E2E-order-header
O100762,5312,2024-03-08,2024-03-11,2024-03-12,DELIVERED,2109.17,2024-03-01,E2E-order-header
O100763,3809,2024-03-06,2024-03-07,2024-03-10,SHIPPED,2387.47,2024-03-01,E2E-order-header
O100764,8213,2024-03-03,2024-03-04,2024-03-06,DELIVERED,1882.74,2024-03-01,E2E-order-header
O100765,6317,2024-03-08,2024-03-09,2024-03-14,CANCELLED,445.04,2024-03-01,E2E-order-header
O100766,9720,2024-03-10,2024-03-12,2024-03-15,SHIPPED,1572.69,2024-03-01,E2E-order-header
O100767,4835,2024-03-13,2024-03-16,2024-03-20,DELIVERED,492.35,2024-03-01,E2E-order-header
O100768,7579,2024-03-20,2024-03-22,2024-03-26,SHIPPED,1125.95,2024-03-01,E2E-order-header
O100769,9157,2024-03-06,2024-03-08,2024-03-11,DELIVERED,1480.33,2024-03-01,E2E-order-header
O100770,603,2024-03-03,2024-03-04,2024-03-06,SHIPPED,1502.11,2024-03-01,E2E-order-header
O100771,2425,2024-03-26,2024-03-27,2024-03-29,SHIPPED,1118.12,2024-03-01,E2E-order-header
O100772,9744,2024-03-07,2024-03-08,2024-03-13,SHIPPED,2446.27,2024-03-01,E2E-order-header
O100773,4263,2024-03-22,2024-03-25,2024-03-30,SHIPPED,1872.78,2024-03-01,E2E-order-header
O100774,1512,2024-03-25,2024-03-27,2024-04-01,CANCELLED,1145.37,2024-03-01,E2E-order-header
O100775,6393,2024-03-23,2024-03-24,2024-03-27,NEW,1140.2,2024-03-01,E2E-order-header
O100776,3870,2024-03-28,2024-03-29,2024-04-02,NEW,333.68,2024-03-01,E2E-order-header
