order_id,customer_id,order_date,shipping_date,delivery_date,order_status,total_amount,load_date,record_source
O100518,7825,2024-04-19,2024-04-22,2024-04-24,SHIPPED,1544.96,2024-04-01,E2E-order-header
O100519,1712,2024-04-13,2024-04-15,2024-04-18,SHIPPED,2172.18,2024-04-01,E2E-order-header
O100520,2261,2024-04-14,2024-04-16,2024-04-17,DELIVERED,2057.25,2024-04-01,E2E-order-header
O100521,3722,2024-04-18,2024-04-20,2024-04-21,NEW,590.92,2024-04-01,E2E-order-header
O100522,1387,2024-04-10,2024-04-13,2024-04-14,CANCELLED,1711.98,2024-04-01,E2E-order-header
O100523,8328,2024-04-12,2024-04-15,2024-04-17,CANCELLED,1621.24,2024-04-01,E2E-order-header
O100524,8187,2024-04-22,2024-04-24,2024-04-27,NEW,2094.44,2024-04-01,E2E-order-header
O100525,1257,2024-04-21,2024-04-24,2024-04-27,SHIPPED,147.18,2024-04-01,E2E-order-header
O100526,4749,2024-04-20,2024-04-21,2024-04-23,CANCELLED,1633.27,2024-04-01,E2E-order-header
O100527,1807,2024-04-09,2024-04-12,2024-04-16,NEW,1702.99,2024-04-01,E2E-order-header
O100528,1975,2024-04-21,2024-04-22,2024-04-26,CANCELLED,1199.59,2024-04-01,E2E-order-header
O100529,4770,2024-04-05,2024-04-07,2024-04-11,CANCELLED,762.03,2024-04-01,E2E-order-header
O100530,7085,2024-04-08,2024-04-10,2024-04-11,NEW,1256.67,2024-04-01,E2E-order-header
O100531,928,2024-04-24,2024-04-27,2024-04-30,DELIVERED,1174.81,2024-04-01,E2E-order-header
O100532,6059,2024-04-21,2024-04-22,2024-04-27,DELIVERED,1714.2,2024-04-01,E2E-order-header
O100533,4273,2024-04-20,2024-04-22,2024-04-26,DELIVERED,236.02,2024-04-01,E2E-order-header
O100534,9020,2024-04-05,2024-04-06,2024-04-07,SHIPPED,1649.97,2024-04-01,E2E-order-header
O100535,3016,2024-04-20,2024-04-23,2024-04-24,CANCELLED,309.67,2024-04-01,E2E-order-header
O100536,3739,2024-04-18,2024-04-20,2024-04-25,DELIVERED,1120.83,2024-04-01,E2E-order-header
O100537,611,2024-04-19,2024-04-20,2024-04-23,DELIVERED,1157.7,2024-04-01,E2E-order-header
O100538,2013,2024-04-12,2024-04-14,2024-04-15,SHIPPED,1144.27,2024-04-01,E2E-order-header
O100539,7102,2024-04-05,2024-04-06,2024-04-10,CANCELLED,1725.41,2024-04-01,E2E-order-header
O100540,9272,2024-04-24,2024-04-26,2024-04-27,SHIPPED,1246.25,2024-04-01,E2E-order-header
O100541,4808,2024-04-25,2024-04-27,2024-04-28,NEW,1242.92,2024-04-01,E2E-order-header
O100542,1654,2024-04-12,2024-04-14,2024-04-16,DELIVERED,738.89,2024-04-01,E2E-order-header
O100543,3341,2024-04-08,2024-04-10,2024-04-12,SHIPPED,31.87,2024-04-01,E2E-order-header
O100544,1843,2024-04-25,2024-04-26,2024-04-27,SHIPPED,427.7,2024-04-01,E2E-order-header
O100545,8665,2024-04-18,2024-04-21,2024-04-26,DELIVERED,2030.3,2024-04-01,E2E-order-header
O100546,6585,2024-04-08,2024-04-10,2024-04-12,DELIVERED,2491.74,2024-04-01,E2E-order-header
O100547,614,2024-04-21,2024-04-22,2024-04-23,CANCELLED,1051.78,2024-04-01,E2E-order-header
O100548,8286,2024-04-06,2024-04-07,2024-04-12,DELIVERED,401.99,2024-04-01,E2E-order-header
O100549,4133,2024-04-19,2024-04-21,2024-04-24,SHIPPED,1107.57,2024-04-01,E2E-order-header
O100550,6748,2024-04-18,2024-04-19,2024-04-21,NEW,527.24,2024-04-01,E2E-order-header
O100551,10090,2024-04-02,2024-04-04,2024-04-08,SHIPPED,676.38,2024-04-01,E2E-order-header
O100552,9778,2024-04-04,2024-04-06,2024-04-07,SHIPPED,2246.34,2024-04-01,E2E-order-header
O100553,1425,2024-04-07,2024-04-10,2024-04-15,SHIPPED,1444.07,2024-04-01,E2E-order-header
O100554,583,2024-04-27,2024-04-28,2024-05-03,NEW,2279.1,2024-04-01,E2E-order-header
O100555,8187,2024-04-10,2024-04-13,2024-04-14,CANCELLED,2245.42,2024-04-01,E2E-order-header
O100556,3835,2024-04-06,2024-04-07,2024-04-11,CANCELLED,2159.8,2024-04-01,E2E-order-header
O100557,6197,2024-04-11,2024-04-12,2024-04-16,NEW,1482.92,2024-04-01,E2E-order-header
O100558,5440,2024-04-10,2024-04-12,2024-04-13,CANCELLED,374.26,2024-04-01,E2E-order-header
O100559,1824,2024-04-18,2024-04-21,2024-04-23,DELIVERED,2303.05,2024-04-01,E2E-order-header
O100560,9778,2024-04-07,2024-04-08,2024-04-13,DELIVERED,1728.27,2024-04-01,E2E-order-header
O100561,2896,2024-04-22,2024-04-24,2024-04-26,DELIVERED,598.94,2024-04-01,E2E-order-header
O100562,866,2024-04-08,2024-04-10,2024-04-15,NEW,2199.32,2024-04-01,E2E-order-header
O100563,8843,2024-04-09,2024-04-12,2024-04-13,NEW,999.32,2024-04-01,E2E-order-header
O100564,6857,2024-04-17,2024-04-20,2024-04-24,SHIPPED,685.19,2024-04-01,E2E-order-header
O100565,9647,2024-04-13,2024-04-14,2024-04-16,SHIPPED,2052.81,2024-04-01,E2E-order-header
O100566,3023,2024-04-02,2024-04-05,2024-04-07,NEW,635.05,2024-04-01,E2E-order-header
O100567,7435,2024-04-27,2024-04-29,2024-05-02,CANCELLED,976.88,2024-04-01,E2E-order-header
O100568,7963,2024-04-28,2024-04-30,2024-05-03,SHIPPED,1190.15,2024-04-01,E2E-order-header
O100569,6013,2024-04-15,2024-04-16,2024-04-20,DELIVERED,125.2,2024-04-01,E2E-order-header
O100570,2170,2024-04-13,2024-04-14,2024-04-18,SHIPPED,1816.78,2024-04-01,E2E-order-header
O100571,9798,2024-04-10,2024-04-11,2024-04-12,DELIVERED,396.19,2024-04-01,E2E-order-header
O100572,6150,2024-04-22,2024-04-24,2024-04-27,NEW,608.77,2024-04-01,E2E-order-header
O100573,9734,2024-04-05,2024-04-08,2024-04-13,SHIPPED,1124.27,2024-04-01,E2E-order-header
O100574,24,2024-04-09,2024-04-10,2024-04-13,SHIPPED,1767.78,2024-04-01,E2E-order-header
O100575,5258,2024-04-08,2024-04-10,2024-04-12,SHIPPED,1794.29,2024-04-01,E2E-order-header
O100576,7789,2024-04-02,2024-04-05,2024-04-06,DELIVERED,614.67,2024-04-01,E2E-order-header
O100577,632,2024-04-07,2024-04-09,2024-04-11,CANCELLED,1159.49,2024-04-01,E2E-order-header
O100578,5732,2024-04-10,2024-04-13,2024-04-14,NEW,2013.95,2024-04-01,E2E-order-header
O100579,6640,2024-04-13,2024-04-16,2024-04-17,CANCELLED,2236.85,2024-04-01,E2E-order-header
O100580,3350,2024-04-13,2024-04-15,2024-04-19,CANCELLED,660.18,2024-04-01,E2E-order-header
O100581,1538,2024-04-13,2024-04-16,2024-04-20,NEW,1450.12,2024-04-01,E2E-order-header
O100582,9538,2024-04-05,2024-04-08,2024-04-11,CANCELLED,1429.12,2024-04-01,E2E-order-header
O100583,9495,2024-04-08,2024-04-10,2024-04-12,DELIVERED,1871.81,2024-04-01,E2E-order-header
O100584,974,2024-04-04,2024-04-07,2024-04-10,CANCELLED,1600.23,2024-04-01,E2E-order-header
O100585,2072,2024-04-05,2024-04-06,2024-04-10,NEW,1936.39,2024-04-01,E2E-order-header
O100586,7521,2024-04-19,2024-04-20,2024-04-23,CANCELLED,522.16,2024-04-01,E2E-order-header
O100587,6189,2024-04-05,2024-04-08,2024-04-13,NEW,2409.79,2024-04-01,E2E-order-header
O100588,3058,2024-04-17,2024-04-18,2024-04-20,DELIVERED,671.43,2024-04-01,E2E-order-header
O100589,1294,2024-04-21,2024-04-24,2024-04-27,CANCELLED,544.69,2024-04-01,E2E-order-header
O100590,4139,2024-04-13,2024-04-16,2024-04-19,NEW,1598.2,2024-04-01,E2E-order-header
O100591,5,2024-04-05,2024-04-06,2024-04-09,NEW,494.13,2024-04-01,E2E-order-header
O100592,2606,2024-04-08,2024-04-11,2024-04-15,DELIVERED,210.0,2024-04-01,E2E-order-header
O100593,8563,2024-04-23,2024-04-24,2024-04-29,SHIPPED,1414.96,2024-04-01,E2E-order-header
O100594,2063,2024-04-12,2024-04-13,2024-04-18,DELIVERED,1408.49,2024-04-01,E2E-order-header
O100595,6122,2024-04-19,2024-04-22,2024-04-25,SHIPPED,2368.2,2024-04-01,E2E-order-header
O100596,5113,2024-04-25,2024-04-26,2024-05-01,CANCELLED,1259.13,2024-04-01,E2E-order-header
O100597,5609,2024-04-11,2024-04-14,2024-04-17,DELIVERED,1958.83,2024-04-01,E2E-order-header
O100598,2218,2024-04-15,2024-04-16,2024-04-21,DELIVERED,669.73,2024-04-01,E2E-order-header
O100599,2221,2024-04-03,2024-04-04,2024-04-08,SHIPPED,1914.67,2024-04-01,E2E-order-header
O100600,4167,2024-04-14,2024-04-15,2024-04-19,DELIVERED,1447.85,2024-04-01,E2E-order-header
O100601,8391,2024-04-24,2024-04-27,2024-04-29,CANCELLED,959.94,2024-04-01,E2E-order-header
O100602,5792,2024-04-11,2024-04-13,2024-04-17,CANCELLED,627.07,2024-04-01,E2E-order-header
O100603,684,2024-04-06,2024-04-07,2024-04-09,CANCELLED,424.04,2024-04-01,E2E-order-header
O100604,5924,2024-04-02,2024-04-05,2024-04-09,NEW,1522.99,2024-04-01,E2E-order-header
O100605,2637,2024-04-12,2024-04-15,2024-04-19,NEW,1943.29,2024-04-01,E2E-order-header
O100606,7321,2024-04-03,2024-04-04,2024-04-06,NEW,1481.9,2024-04-01,E2E-order-header
O100607,5855,2024-04-17,2024-04-18,2024-04-20,CANCELLED,390.32,2024-04-01,E2E-order-header
O100608,2175,2024-04-01,2024-04-02,2024-04-04,DELIVERED,2173.65,2024-04-01,E2E-order-header
O100609,6678,2024-04-13,2024-04-14,2024-04-19,CANCELLED,860.44,2024-04-01,E2E-order-header
O100610,8982,2024-04-10,2024-04-11,2024-04-15,CANCELLED,466.04,2024-04-01,E2E-order-header
O100611,4585,2024-04-26,2024-04-27,2024-04-30,SHIPPED,1810.82,2024-04-01,E2E-order-header
O100612,3614,2024-04-17,2024-04-20,2024-04-22,DELIVERED,951.69,2024-04-01,E2E-order-header
O100613,9994,2024-04-14,2024-04-17,2024-04-20,DELIVERED,1027.83,2024-04-01,E2E-order-header
O100614,8496,2024-04-23,2024-04-24,2024-04-27,DELIVERED,904.91,2024-04-01,E2E-order-header
O100615,7311,2024-04-15,2024-04-18,2024-04-19,SHIPPED,2153.08,2024-04-01,E2E-order-header
O100616,6071,2024-04-04,2024-04-07,2024-04-09,CANCELLED,49.29,2024-04-01,E2E-order-header
O100617,1555,2024-04-04,2024-04-07,2024-04-09,SHIPPED,445.26,2024-04-01,E2E-order-header
O100618,6785,2024-04-01,2024-04-02,2024-04-03,NEW,380.27,2024-04-01,E2E-order-header
O100619,759,2024-04-22,2024-04-24,2024-04-27,CANCELLED,1471.33,2024-04-01,E2E-order-header
O100620,9964,2024-04-05,2024-04-06,2024-04-07,NEW,2299.74,2024-04-01,E2E-order-header
O100621,4192,2024-04-09,2024-04-11,2024-04-13,NEW,59.51,2024-04-01,E2E-order-header
O100622,1923,2024-04-08,2024-04-10,2024-04-15,CANCELLED,1351.04,2024-04-01,E2E-order-header
O100623,737,2024-04-08,2024-04-11,2024-04-14,NEW,2413.13,2024-04-01,E2E-order-header
O100624,6477,2024-04-14,2024-04-15,2024-04-20,CANCELLED,647.44,2024-04-01,E2E-order-header
O100625,2875,2024-04-05,2024-04-06,2024-04-10,CANCELLED,2388.67,2024-04-01,E2E-order-header
O100626,6497,2024-04-23,2024-04-24,2024-04-29,SHIPPED,2490.49,2024-04-01,E2E-order-header
O100627,8497,2024-04-16,2024-04-18,2024-04-23,NEW,620.55,2024-04-01,E2E-order-header
O100628,7230,2024-04-06,2024-04-08,2024-04-09,NEW,2134.11,2024-04-01,E2E-order-header
O100629,4744,2024-04-11,2024-04-12,2024-04-15,NEW,635.72,2024-04-01,E2E-order-header
O100630,112,2024-04-24,2024-04-26,2024-04-30,SHIPPED,2253.2,2024-04-01,E2E-order-header
O100631,5942,2024-04-06,2024-04-07,2024-04-08,SHIPPED,1955.68,2024-04-01,E2E-order-header
O100632,2436,2024-04-16,2024-04-17,2024-04-18,NEW,623.49,2024-04-01,E2E-order-header
O100633,892,2024-04-01,2024-04-04,2024-04-07,SHIPPED,417.48,2024-04-01,E2E-order-header
O100634,730,2024-04-19,2024-04-20,2024-04-22,NEW,361.23,2024-04-01,E2E-order-header
O100635,3356,2024-04-09,2024-04-10,2024-04-14,CANCELLED,2353.34,2024-04-01,E2E-order-header
O100636,733,2024-04-18,2024-04-19,2024-04-23,SHIPPED,1349.87,2024-04-01,E2E-order-header
O100637,2638,2024-04-03,2024-04-05,2024-04-09,NEW,1936.87,2024-04-01,E2E-order-header
O100638,9040,2024-04-11,2024-04-14,2024-04-19,NEW,1195.1,2024-04-01,E2E-order-header
O100639,7482,2024-04-18,2024-04-19,2024-04-23,CANCELLED,1527.41,2024-04-01,E2E-order-header
O100640,5008,2024-04-24,2024-04-26,2024-04-30,NEW,887.04,2024-04-01,E2E-order-header
O100641,8883,2024-04-12,2024-04-15,2024-04-16,NEW,782.48,2024-04-01,E2E-order-header
O100642,10001,2024-04-23,2024-04-26,2024-04-29,NEW,896.14,2024-04-01,E2E-order-header
O100643,3087,2024-04-26,2024-04-27,2024-04-30,DELIVERED,1444.48,2024-04-01,E2E-order-header
O100644,2057,2024-04-18,2024-04-19,2024-04-24,NEW,1718.13,2024-04-01,E2E-order-header
O100645,9831,2024-04-11,2024-04-14,2024-04-18,DELIVERED,1887.14,2024-04-01,E2E-order-header
O100646,6658,2024-04-11,2024-04-14,2024-04-15,DELIVERED,442.81,2024-04-01,E2E-order-header
O100647,628,2024-04-07,2024-04-08,2024-04-12,SHIPPED,2209.4,2024-04-01,E2E-order-header
O100648,4568,2024-04-11,2024-04-14,2024-04-17,SHIPPED,1887.36,2024-04-01,E2E-order-header
O100649,9282,2024-04-21,2024-04-24,2024-04-25,SHIPPED,710.27,2024-04-01,E2E-order-header
O100650,1063,2024-04-16,2024-04-18,2024-04-20,CANCELLED,977.59,2024-04-01,E2E-order-header
O100651,4530,2024-04-07,2024-04-08,2024-04-12,NEW,289.6,2024-04-01,E2E-order-header
O100652,586,2024-04-28,2024-04-29,2024-05-01,SHIPPED,447.08,2024-04-01,E2E-order-header
O100653,8598,2024-04-27,2024-04-30,2024-05-04,CANCELLED,1351.47,2024-04-01,E2E-order-header
O100654,2180,2024-04-20,2024-04-22,2024-04-26,NEW,74.88,2024-04-01,E2E-order-header
O100655,2857,2024-04-28,2024-04-29,2024-05-02,SHIPPED,354.66,2024-04-01,E2E-order-header
O100656,3894,2024-04-23,2024-04-25,2024-04-29,CANCELLED,1706.96,2024-04-01,E2E-order-header
O100657,3095,2024-04-27,2024-04-28,2024-04-30,SHIPPED,1750.63,2024-04-01,E2E-order-header
O100658,6612,2024-04-12,2024-04-15,2024-04-16,DELIVERED,364.15,2024-04-01,E2E-order-header
O100659,5976,2024-04-09,2024-04-10,2024-04-11,CANCELLED,1635.14,2024-04-01,E2E-order-header
O100660,5532,2024-04-25,2024-04-28,2024-04-30,SHIPPED,2442.3,2024-04-01,E2E-order-header
O100661,4060,2024-04-12,2024-04-15,2024-04-18,CANCELLED,1914.78,2024-04-01,E2E-order-header
O100662,7586,2024-04-05,2024-04-07,2024-04-10,NEW,1331.94,2024-04-01,E2E-order-header
O100663,7857,2024-04-27,2024-04-30,2024-05-01,SHIPPED,852.35,2024-04-01,E2E-order-header
O100664,1249,2024-04-06,2024-04-07,2024-04-08,NEW,1747.18,2024-04-01,E2E-order-header
O100665,4013,2024-04-16,2024-04-17,2024-04-19,DELIVERED,1731.47,2024-04-01,E2E-order-header
O100666,6176,2024-04-24,2024-04-25,2024-04-26,CANCELLED,875.71,2024-04-01,E2E-order-header
O100667,7503,2024-04-22,2024-04-23,2024-04-26,CANCELLED,851.61,2024-04-01,E2E-order-header
O100668,9015,2024-04-22,2024-04-24,2024-04-25,NEW,2472.61,2024-04-01,E2E-order-header
O100669,10036,2024-04-26,2024-04-27,2024-05-01,CANCELLED,899.42,2024-04-01,E2E-order-header
O100670,8512,2024-04-23,2024-04-24,2024-04-28,DELIVERED,319.22,2024-04-01,E2E-order-header
O100671,9944,2024-04-06,2024-04-07,2024-04-11,NEW,239.28,2024-04-01,E2E-order-header
O100672,6483,2024-04-21,2024-04-24,2024-04-26,SHIPPED,852.5,2024-04-01,E2E-order-header
O100673,7638,2024-04-03,2024-04-06,2024-04-07,SHIPPED,367.25,2024-04-01,E2E-order-header
O100674,9926,2024-04-12,2024-04-15,2024-04-19,NEW,824.0,2024-04-01,E2E-order-header
O100675,3378,2024-04-12,2024-04-13,2024-04-17,NEW,1414.19,2024-04-01,E2E-order-header
O100676,721,2024-04-27,2024-04-30,2024-05-05,DELIVERED,2282.72,2024-04-01,E2E-order-header
O100677,5800,2024-04-12,2024-04-15,2024-04-20,DELIVERED,816.37,2024-04-01,E2E-order-header
O100678,2390,2024-04-18,2024-04-19,2024-04-22,DELIVERED,1964.43,2024-04-01,E2E-order-header
O100679,7073,2024-04-10,2024-04-11,2024-04-15,NEW,169.32,2024-04-01,E2E-order-header
O100680,2972,2024-04-16,2024-04-17,2024-04-19,DELIVERED,1947.34,2024-04-01,E2E-order-header
O100681,9941,2024-04-22,2024-04-25,2024-04-30,DELIVERED,1141.07,2024-04-01,E2E-order-header
O100682,3074,2024-04-10,2024-04-12,2024-04-17,NEW,1872.18,2024-04-01,E2E-order-header
O100683,2663,2024-04-27,2024-04-28,2024-04-29,SHIPPED,64.86,2024-04-01,E2E-order-header
O100684,1655,2024-04-01,2024-04-02,2024-04-06,SHIPPED,55.71,2024-04-01,E2E-order-header
O100685,3853,2024-04-14,2024-04-16,2024-04-21,DELIVERED,917.46,2024-04-01,E2E-order-header
O100686,9607,2024-04-23,2024-04-24,2024-04-27,NEW,1164.57,2024-04-01,E2E-order-header
O100687,6075,2024-04-20,2024-04-21,2024-04-22,CANCELLED,627.75,2024-04-01,E2E-order-header
O100688,8192,2024-04-18,2024-04-21,2024-04-24,CANCELLED,1431.54,2024-04-01,E2E-order-header
O100689,5770,2024-04-08,2024-04-11,2024-04-16,DELIVERED,120.6,2024-04-01,E2E-order-header
O100690,8440,2024-04-14,2024-04-16,2024-04-20,CANCELLED,2198.5,2024-04-01,E2E-order-header
O100691,662,2024-04-24,2024-04-26,2024-04-29,SHIPPED,1641.02,2024-04-01,E2E-order-header
O100692,3382,2024-04-07,2024-04-10,2024-04-11,DELIVERED,1384.97,2024-04-01,E2E-order-header
O100693,7058,2024-04-21,2024-04-24,2024-04-26,NEW,1783.51,2024-04-01,E2E-order-header
O100694,285,2024-04-18,2024-04-21,2024-04-24,SHIPPED,37.94,2024-04-01,E2E-order-header
O100695,1862,2024-04-09,2024-04-12,2024-04-13,CANCELLED,531.5,2024-04-01,E2E-order-header
O100696,3548,2024-04-01,2024-04-03,2024-04-05,CANCELLED,351.36,2024-04-01,E2E-order-header
O100697,5287,2024-04-18,2024-04-21,2024-04-25,NEW,822.31,2024-04-01,E2E-order-header
O100698,709,2024-04-06,2024-04-09,2024-04-10,NEW,1264.92,2024-04-01,E2E-order-header
O100699,1095,2024-04-06,2024-04-08,2024-04-13,SHIPPED,925.47,2024-04-01,E2E-order-header
O100700,793,2024-04-06,2024-04-07,2024-04-10,SHIPPED,817.56,2024-04-01,E2E-order-header
O100701,417,2024-04-18,2024-04-19,2024-04-20,SHIPPED,1961.65,2024-04-01,E2E-order-header
O100702,5869,2024-04-03,2024-04-05,2024-04-09,SHIPPED,1642.83,2024-04-01,E2E-order-header
O100703,8924,2024-04-03,2024-04-04,2024-04-09,NEW,799.53,2024-04-01,E2E-order-header
O100704,283,2024-04-21,2024-04-23,2024-04-26,NEW,1847.29,2024-04-01,E2E-order-header
O100705,3579,2024-04-25,2024-04-26,2024-05-01,NEW,1698.22,2024-04-01,E2E-order-header
O100706,9997,2024-04-24,2024-04-27,2024-04-30,CANCELLED,2024.72,2024-04-01,E2E-order-header
O100707,7863,2024-04-02,2024-04-04,2024-04-05,NEW,1187.05,2024-04-01,E2E-order-header
O100708,7474,2024-04-01,2024-04-03,2024-04-07,SHIPPED,1353.7,2024-04-01,E2E-order-header
O100709,250,2024-04-28,2024-04-30,2024-05-03,NEW,724.57,2024-04-01,E2E-order-header
O100710,1299,2024-04-15,2024-04-16,2024-04-18,CANCELLED,1330.14,2024-04-01,E2E-order-header
O100711,4290,2024-04-14,2024-04-17,2024-04-19,SHIPPED,298.69,2024-04-01,E2E-order-header
O100712,3551,2024-04-10,2024-04-12,2024-04-15,DELIVERED,381.84,2024-04-01,E2E-order-header
O100713,4848,2024-04-01,2024-04-02,2024-04-05,CANCELLED,1935.77,2024-04-01,E2E-order-header
O100714,7462,2024-04-07,2024-04-10,2024-04-11,SHIPPED,1921.37,2024-04-01,E2E-order-header
O100715,5224,2024-04-25,2024-04-27,2024-04-29,NEW,1437.0,2024-04-01,E2E-order-header
O100716,9162,2024-04-03,2024-04-05,2024-04-09,NEW,845.94,2024-04-01,E2E-order-header
O100717,2968,2024-04-27,2024-04-29,2024-05-03,CANCELLED,1379.3,2024-04-01,E2E-order-header
O100718,3248,2024-04-27,2024-04-30,2024-05-05,SHIPPED,122.98,2024-04-01,E2E-order-header
O100719,2713,2024-04-17,2024-04-20,2024-04-24,NEW,1045.91,2024-04-01,E2E-order-header
O100720,231,2024-04-06,2024-04-07,2024-04-12,NEW,2266.47,2024-04-01,E2E-order-header
O100721,4361,2024-04-07,2024-04-08,2024-04-11,CANCELLED,1941.25,2024-04-01,E2E-order-header
O100722,7307,2024-04-07,2024-04-09,2024-04-10,CANCELLED,1486.1,2024-04-01,E2E-order-header
O100723,5130,2024-04-17,2024-04-20,2024-04-23,CANCELLED,1036.8,2024-04-01,E2E-order-header
O100724,9674,2024-04-01,2024-04-03,2024-04-05,CANCELLED,986.34,2024-04-01,E2E-order-header
O100725,2659,2024-04-09,2024-04-12,2024-04-16,DELIVERED,1092.16,2024-04-01,E2E-order-header
O100726,359,2024-04-19,2024-04-20,2024-04-25,SHIPPED,1939.12,2024-04-01,E2E-order-header
O100727,6553,2024-04-08,2024-04-11,2024-04-16,SHIPPED,102.91,2024-04-01,E2E-order-header
O100728,6767,2024-04-08,2024-04-09,2024-04-12,NEW,947.12,2024-04-01,E2E-order-header
O100729,543,2024-04-21,2024-04-22,2024-04-27,NEW,2303.14,2024-04-01,E2E-order-header
O100730,5722,2024-04-13,2024-04-15,2024-04-18,DELIVERED,1861.89,2024-04-01,E2E-order-header
O100731,7577,2024-04-26,2024-04-28,2024-05-01,NEW,85.38,2024-04-01,E2E-order-header
O100732,7519,2024-04-02,2024-04-03,2024-04-04,SHIPPED,1360.93,2024-04-01,E2E-order-header
O100733,2280,2024-04-18,2024-04-20,2024-04-25,SHIPPED,2003.92,2024-04-01,E2E-order-header
O100734,9228,2024-04-19,2024-04-20,2024-04-22,NEW,1228.97,2024-04-01,E2E-order-header
O100735,6394,2024-04-20,2024-04-22,2024-04-25,DELIVERED,294.69,2024-04-01,E2E-order-header
O100736,6588,2024-04-08,2024-04-09,2024-04-12,CANCELLED,2337.98,2024-04-01,E2E-order-header
O100737,7147,2024-04-03,2024-04-06,2024-04-10,CANCELLED,1298.27,2024-04-01,E2E-order-header
O100738,5432,2024-04-21,2024-04-22,2024-04-23,NEW,907.28,2024-04-01,E2E-order-header
O100739,8704,2024-04-17,2024-04-20,2024-04-25,NEW,1554.54,2024-04-01,E2E-order-header
O100740,8124,2024-04-02,2024-04-03,2024-04-05,NEW,2425.12,2024-04-01,E2E-order-header
O100741,8031,2024-04-25,2024-04-26,2024-04-29,SHIPPED,2355.78,2024-04-01,E2E-order-header
O100742,1624,2024-04-21,2024-04-22,2024-04-25,SHIPPED,1083.92,2024-04-01,E2E-order-header
O100743,10009,2024-04-11,2024-04-14,2024-04-19,CANCELLED,35.47,2024-04-01,E2E-order-header
O100744,9394,2024-04-05,2024-04-08,2024-04-10,SHIPPED,1602.98,2024-04-01,E2E-order-header
O100745,5090,2024-04-16,2024-04-18,2024-04-20,DELIVERED,1317.32,2024-04-01,E2E-order-header
O100746,2387,2024-04-04,2024-04-05,2024-04-09,SHIPPED,330.36,2024-04-01,E2E-order-header
O100747,4731,2024-04-07,2024-04-10,2024-04-13,DELIVERED,2065.48,2024-04-01,E2E-order-header
O100748,8368,2024-04-19,2024-04-21,2024-04-25,CANCELLED,1956.41,2024-04-01,E2E-order-header
O100749,594,2024-04-07,2024-04-08,2024-04-12,DELIVERED,1836.37,2024-04-01,E2E-order-header
O100750,3527,2024-04-05,2024-04-06,2024-04-07,CANCELLED,717.66,2024-04-01,E2E-order-header
O100751,7347,2024-04-26,2024-04-28,2024-05-02,NEW,885.46,2024-04-01,E2E-order-header
O100752,6223,2024-04-23,2024-04-25,2024-04-30,CANCELLED,1699.54,2024-04-01,E2E-order-header
O100753,2151,2024-04-22,2024-04-24,2024-04-27,DELIVERED,555.13,2024-04-01,E2E-order-header
O100754,8141,2024-04-09,2024-04-10,2024-04-15,DELIVERED,2056.01,2024-04-01,E2E-order-header
O100755,3090,2024-04-15,2024-04-16,2024-04-20,NEW,993.32,2024-04-01,E2E-order-header
O100756,1514,2024-04-24,2024-04-27,2024-04-28,NEW,756.66,2024-04-01,E2E-order-header
O100757,2254,2024-04-23,2024-04-25,2024-04-28,DELIVERED,2486.14,2024-04-01,E2E-order-header
O100758,8948,2024-04-03,2024-04-06,2024-04-07,CANCELLED,2402.11,2024-04-01,E2E-order-header
O100759,1639,2024-04-03,2024-04-05,2024-04-09,SHIPPED,137.49,2024-04-01,E2E-order-header
O100760,6657,2024-04-14,2024-04-17,2024-04-21,DELIVERED,632.46,2024-04-01,E2E-order-header
O100761,1888,2024-04-08,2024-04-09,2024-04-13,DELIVERED,829.31,2024-04-01,E2E-order-header
O100762,3287,2024-04-19,2024-04-22,2024-04-27,SHIPPED,1677.7,2024-04-01,E2E-order-header
O100763,2670,2024-04-05,2024-04-06,2024-04-09,DELIVERED,2160.77,2024-04-01,E2E-order-header
O100764,407,2024-04-17,2024-04-18,2024-04-21,DELIVERED,2189.89,2024-04-01,E2E-order-header
O100765,1152,2024-04-09,2024-04-10,2024-04-13,CANCELLED,1346.69,2024-04-01,E2E-order-header
O100766,2005,2024-04-11,2024-04-13,2024-04-15,DELIVERED,204.63,2024-04-01,E2E-order-header
O100767,9808,2024-04-22,2024-04-23,2024-04-28,NEW,2436.86,2024-04-01,E2E-order-header
O100768,8516,2024-04-17,2024-04-18,2024-04-19,DELIVERED,747.28,2024-04-01,E2E-order-header
O100769,9539,2024-04-03,2024-04-04,2024-04-09,SHIPPED,1382.89,2024-04-01,E2E-order-header
O100770,4803,2024-04-14,2024-04-17,2024-04-21,SHIPPED,1894.05,2024-04-01,E2E-order-header
O100771,9045,2024-04-04,2024-04-05,2024-04-07,SHIPPED,1507.05,2024-04-01,E2E-order-header
O100772,245,2024-04-17,2024-04-19,2024-04-24,NEW,278.26,2024-04-01,E2E-order-header
O100773,8713,2024-04-04,2024-04-07,2024-04-12,CANCELLED,161.58,2024-04-01,E2E-order-header
O100774,3991,2024-04-22,2024-04-23,2024-04-27,SHIPPED,194.09,2024-04-01,E2E-order-header
O100775,6407,2024-04-17,2024-04-20,2024-04-23,DELIVERED,1799.13,2024-04-01,E2E-order-header
O100776,5159,2024-04-08,2024-04-09,2024-04-13,SHIPPED,1261.58,2024-04-01,E2E-order-header
O100777,6222,2024-04-02,2024-04-03,2024-04-06,SHIPPED,1182.14,2024-04-01,E2E-order-header
