product_id,product_name,category,unit_price,load_date,record_source
P000918,Product 918,Electronics,321.36,2024-01-01,E2E-product
P000919,Product 919,Grocery,423.84,2024-01-01,E2E-product
P000920,Product 920,Home,183.73,2024-01-01,E2E-product
P000921,Product 921,Grocery,467.89,2024-01-01,E2E-product
P000922,Product 922,Apparel,463.49,2024-01-01,E2E-product
P000923,Product 923,Grocery,284.88,2024-01-01,E2E-product
P000924,Product 924,Electronics,84.78,2024-01-01,E2E-product
P000925,Product 925,Sports,451.8,2024-01-01,E2E-product
P000926,Product 926,Home,406.34,2024-01-01,E2E-product
P000927,Product 927,Home,479.15,2024-01-01,E2E-product
P000928,Product 928,Apparel,198.81,2024-01-01,E2E-product
P000929,Product 929,Electronics,426.88,2024-01-01,E2E-product
P000930,Product 930,Apparel,392.85,2024-01-01,E2E-product
P000931,Product 931,Sports,16.68,2024-01-01,E2E-product
P000932,Product 932,Sports,25.9,2024-01-01,E2E-product
P000933,Product 933,Apparel,100.46,2024-01-01,E2E-product
P000934,Product 934,Sports,383.01,2024-01-01,E2E-product
P000935,Product 935,Apparel,184.57,2024-01-01,E2E-product
P000936,Product 936,Sports,394.12,2024-01-01,E2E-product
P000937,Product 937,Apparel,59.93,2024-01-01,E2E-product
P000938,Product 938,Apparel,8.66,2024-01-01,E2E-product
P000939,Product 939,Apparel,489.33,2024-01-01,E2E-product
P000940,Product 940,Home,259.61,2024-01-01,E2E-product
P000941,Product 941,Apparel,486.79,2024-01-01,E2E-product
P000942,Product 942,Grocery,316.66,2024-01-01,E2E-product
P000943,Product 943,Sports,493.31,2024-01-01,E2E-product
P000944,Product 944,Grocery,332.04,2024-01-01,E2E-product
P000945,Product 945,Electronics,313.1,2024-01-01,E2E-product
P000946,Product 946,Sports,318.82,2024-01-01,E2E-product
P000947,Product 947,Home,190.29,2024-01-01,E2E-product
P000948,Product 948,Home,20.49,2024-01-01,E2E-product
P000949,Product 949,Home,255.68,2024-01-01,E2E-product
P000950,Product 950,Sports,91.01,2024-01-01,E2E-product
P000951,Product 951,Home,299.69,2024-01-01,E2E-product
P000952,Product 952,Grocery,493.92,2024-01-01,E2E-product
P000953,Product 953,Grocery,258.85,2024-01-01,E2E-product
P000954,Product 954,Grocery,483.83,2024-01-01,E2E-product
P000955,Product 955,Home,82.5,2024-01-01,E2E-product
P000956,Product 956,Apparel,302.13,2024-01-01,E2E-product
P000957,Product 957,Grocery,222.24,2024-01-01,E2E-product
P000958,Product 958,Electronics,95.11,2024-01-01,E2E-product
P000959,Product 959,Grocery,397.64,2024-01-01,E2E-product
P000960,Product 960,Home,180.79,2024-01-01,E2E-product
P000961,Product 961,Home,457.05,2024-01-01,E2E-product
P000962,Product 962,Home,72.34,2024-01-01,E2E-product
P000963,Product 963,Electronics,164.09,2024-01-01,E2E-product
P000964,Product 964,Grocery,363.92,2024-01-01,E2E-product
P000965,Product 965,Sports,467.01,2024-01-01,E2E-product
P000966,Product 966,Grocery,59.76,2024-01-01,E2E-product
P000967,Product 967,Grocery,254.46,2024-01-01,E2E-product
P000968,Product 968,Grocery,204.05,2024-01-01,E2E-product
P000969,Product 969,Apparel,127.99,2024-01-01,E2E-product
P000970,Product 970,Home,339.69,2024-01-01,E2E-product
P000971,Product 971,Apparel,230.69,2024-01-01,E2E-product
P000972,Product 972,Sports,374.45,2024-01-01,E2E-product
P000973,Product 973,Apparel,107.02,2024-01-01,E2E-product
P000974,Product 974,Electronics,315.07,2024-01-01,E2E-product
P000975,Product 975,Sports,47.33,2024-01-01,E2E-product
P000976,Product 976,Home,483.33,2024-01-01,E2E-product
P000977,Product 977,Home,438.26,2024-01-01,E2E-product
P000978,Product 978,Sports,398.47,2024-01-01,E2E-product
P000979,Product 979,Apparel,70.62,2024-01-01,E2E-product
P000980,Product 980,Home,326.31,2024-01-01,E2E-product
P000981,Product 981,Electronics,199.52,2024-01-01,E2E-product
P000982,Product 982,Sports,67.5,2024-01-01,E2E-product
P000983,Product 983,Home,346.9,2024-01-01,E2E-product
P000984,Product 984,Sports,138.62,2024-01-01,E2E-product
P000985,Product 985,Grocery,370.82,2024-01-01,E2E-product
P000986,Product 986,Apparel,250.92,2024-01-01,E2E-product
P000987,Product 987,Sports,30.2,2024-01-01,E2E-product
P000988,Product 988,Electronics,110.23,2024-01-01,E2E-product
P000989,Product 989,Sports,125.45,2024-01-01,E2E-product
P000990,Product 990,Grocery,216.59,2024-01-01,E2E-product
P000991,Product 991,Electronics,68.1,2024-01-01,E2E-product
P000992,Product 992,Grocery,230.22,2024-01-01,E2E-product
P000993,Product 993,Electronics,342.01,2024-01-01,E2E-product
P000994,Product 994,Home,467.79,2024-01-01,E2E-product
P000995,Product 995,Home,454.38,2024-01-01,E2E-product
P000996,Product 996,Electronics,170.17,2024-01-01,E2E-product
P000997,Product 997,Electronics,268.05,2024-01-01,E2E-product
P000998,Product 998,Grocery,206.24,2024-01-01,E2E-product
P000999,Product 999,Grocery,166.25,2024-01-01,E2E-product
P001000,Product 1000,Apparel,255.88,2024-01-01,E2E-product
