warehouse_id,product_id,stock_qty,reorder_point,load_date,record_source
33,P000976,2609,488,2024-01-01,E2E-warehouse-product
31,P000135,4805,83,2024-01-01,E2E-warehouse-product
6,P000063,531,454,2024-01-01,E2E-warehouse-product
31,P000289,440,149,2024-01-01,E2E-warehouse-product
38,P000653,1762,403,2024-01-01,E2E-warehouse-product
28,P000298,4718,478,2024-01-01,E2E-warehouse-product
27,P000042,388,276,2024-01-01,E2E-warehouse-product
26,P000528,1791,336,2024-01-01,E2E-warehouse-product
19,P000289,1013,479,2024-01-01,E2E-warehouse-product
35,P000980,88,111,2024-01-01,E2E-warehouse-product
38,P000948,1317,62,2024-01-01,E2E-warehouse-product
50,P000960,1329,59,2024-01-01,E2E-warehouse-product
3,P000863,1780,197,2024-01-01,E2E-warehouse-product
6,P000624,4100,247,2024-01-01,E2E-warehouse-product
36,P000010,821,400,2024-01-01,E2E-warehouse-product
50,P000665,4589,243,2024-01-01,E2E-warehouse-product
46,P000218,3165,76,2024-01-01,E2E-warehouse-product
7,P000809,619,309,2024-01-01,E2E-warehouse-product
23,P000174,2969,465,2024-01-01,E2E-warehouse-product
23,P000307,4036,264,2024-01-01,E2E-warehouse-product
32,P000432,788,454,2024-01-01,E2E-warehouse-product
48,P000026,4205,407,2024-01-01,E2E-warehouse-product
2,P000446,4462,165,2024-01-01,E2E-warehouse-product
44,P000466,4442,88,2024-01-01,E2E-warehouse-product
15,P000425,325,375,2024-01-01,E2E-warehouse-product
22,P000794,3968,280,2024-01-01,E2E-warehouse-product
32,P000750,1950,274,2024-01-01,E2E-warehouse-product
46,P000682,1350,102,2024-01-01,E2E-warehouse-product
49,P000358,2516,240,2024-01-01,E2E-warehouse-product
34,P000018,612,459,2024-01-01,E2E-warehouse-product
45,P000837,645,293,2024-01-01,E2E-warehouse-product
